Date,Cpy,Cpoc,Cpon,Cpop,Cdoc,Cdon,Cdop,Cam,Cni,Cph,Cox
2012-12-23,0.7577110974561586,0.8216025234292845,0.06418058275156878,0.007238522240864549,2.2257938021530697,1.4060769075383772,0.0078111548874423295,0.08949669365600128,0.4257959990070607,0.03148525344692761,13.30573503755817
2012-12-24,0.7446765907913534,0.8326093715283267,0.0662725672866189,0.0075234290822967865,2.237938791018722,1.4226260222234797,0.007711109258530255,0.09127119606056264,0.44738638826628363,0.031501471713109165,13.40333903853176
2012-12-25,0.7570811155501415,0.8532448334412915,0.06765539075641963,0.007680983329026315,2.2433433546199733,1.4464621474190957,0.00786291165007707,0.09302033063305341,0.4600983051180512,0.03163234594538342,13.595920479394005
2012-12-26,0.7606748776214256,0.8683764096902906,0.06884335891582305,0.0078147690160123,2.240836846926273,1.4586895572600653,0.007941416959471577,0.09408250607615821,0.4716436373859578,0.031503431637753126,13.594846472080684
2012-12-27,0.7626259436343842,0.8850795004371709,0.07031385565168295,0.007979845132342097,2.2504305541973304,1.4721684447447916,0.008018238261717709,0.09527788531184624,0.48554116529754887,0.03138867915687431,13.587756864591562
2012-12-28,0.7817190309842175,0.9378224897816568,0.07589193252314175,0.008293125238951513,2.3789164170516544,1.4985211967246708,0.008465809713635565,0.09738844931092924,0.4871562553630729,0.031668444671488445,14.006909675401934
2012-12-29,0.7624611840932327,0.9574929816379663,0.07937051014173625,0.008551872120234876,2.447108032707524,1.4944660897607482,0.008457196561872006,0.09726405602772673,0.49913021714849926,0.031165694907697557,13.665278519392116
2012-12-30,0.7400201270022163,0.9727250213127044,0.08188396840844957,0.009089434398147071,2.4678277355473246,1.5283427369225222,0.00827768739382523,0.09921295674240413,0.5562905738257092,0.03122881496952058,13.358634642783974
2012-12-31,0.7326995664861987,1.0049516550651187,0.085717122000581,0.009630827336406498,2.5220224800694644,1.5693387715825398,0.00831947707335994,0.10152030696737255,0.6045742112882754,0.03149415350768921,13.407081079824417
2013-01-01,0.7195217363237952,1.0486161202288817,0.09145360236195318,0.010355912743421913,2.6181577768240745,1.616559154129683,0.008382255791060129,0.10376575948232604,0.6636486036499655,0.03179447020694939,13.40063178404628
2013-01-02,0.7319809187267535,1.100106584544403,0.09646247214510482,0.010944710831513604,2.7124622711994175,1.6775026447319847,0.008655207294095345,0.10728875370519861,0.710211888136912,0.03245429412695087,13.684372315296413
2013-01-03,0.7736832054148407,1.1471536421832866,0.09901055154869165,0.011132516776516856,2.774797961246813,1.7346491928055872,0.00912189882704434,0.11142501686557983,0.722304171250524,0.033217531989289825,14.013869001745526
2013-01-04,0.7847716483826457,1.2105660704182726,0.10603256502847458,0.011652637570130664,2.935090165652491,1.7828669370638772,0.009482320263369488,0.11413947799459699,0.7485727499288269,0.03361470363931399,14.016905388222849
2013-01-05,0.759565639905248,1.3305253269640471,0.12249405025753636,0.013616067992215193,3.317312027863078,1.9253151732355414,0.009706405319027025,0.11932468941979575,0.8952685229813628,0.035020470186974975,13.86965814179668
2013-01-06,0.715849003455969,1.4968326106952239,0.14628432365743885,0.01649094456796525,3.684318115334407,2.0905316669153113,0.010050497485668088,0.12142282399279776,1.1099200365161734,0.03631509290055965,13.510086540886153
2013-01-07,0.7167565677422546,1.582670666174557,0.1565462118173399,0.01777755113520392,3.6401744895309958,2.144353085583741,0.010481234576119113,0.11843097875240521,1.2124466541545877,0.036211650259223606,13.30781117789151
2013-01-08,0.7259093220207198,1.5992015747109714,0.1572773861174678,0.017896950416393328,3.4340422223823683,2.1174467431661217,0.010714633409581618,0.11319780525790528,1.2293842870276872,0.03510010838247958,13.182388146742701
2013-01-09,0.7339666670494747,1.5950414454501711,0.15522812075847023,0.017676842259001756,3.2281278570205623,2.0816501368036193,0.01083863249582823,0.109351277636345,1.2218205646877232,0.03403107891875721,13.209484712281652
2013-01-10,0.7624575432096476,1.6080097247688414,0.15384188877979615,0.01748320348995248,3.0882101311153067,2.0837237732707967,0.01114355277840096,0.10943253321682962,1.2142451362512323,0.03381928465458454,13.542838181466193
2013-01-11,0.7890081988325742,1.6912153342364908,0.16209123159115726,0.01777601908540447,3.265507585051581,2.1375232150704053,0.011688873119149783,0.1133396533584507,1.2180708674196685,0.03435965695070813,14.026032488751232
2013-01-12,0.7704669604523663,1.7253584896211394,0.16655424184311557,0.01838576108026103,3.3150544634738233,2.159723093552183,0.011709853046672873,0.11250497419690104,1.2726405629831368,0.033860522825795915,13.581341018427343
2013-01-13,0.7423909120935438,1.776969261414846,0.17376483658772698,0.019476822241396515,3.3663003579921282,2.2020986329812633,0.011763018562484327,0.11127736135857,1.3667338723649805,0.0334381353294348,13.311837802294685
2013-01-14,0.7222985346814482,1.8158461455352142,0.17895278418372867,0.020199522663152038,3.348250267265214,2.223189431589767,0.011854576253853432,0.109178916194308,1.429653867263852,0.03285276121616528,13.199076470160959
2013-01-15,0.7213440531698048,1.8567193392456265,0.18309337904237707,0.02072044347212456,3.321199993338204,2.250987418670778,0.012077403987808608,0.10812318361184282,1.4761699464690605,0.03256490219492242,13.332488278241414
2013-01-16,0.7193133996955888,1.8865225802635839,0.185937050664244,0.021056942632627994,3.3045553260025473,2.2675120171659824,0.01222872398072997,0.10699700975592251,1.5086708149131778,0.03215959440539748,13.354339734658444
2013-01-17,0.7204389926065732,1.932068906048298,0.19046883639501924,0.021571997714587805,3.341779721780304,2.3029092761478744,0.01244942706097185,0.10695934484481989,1.5542643400316039,0.032003107022032,13.455512561645888
2013-01-18,0.7234661654136557,1.978187763148852,0.19482998107491217,0.02205338719292664,3.4049474718332635,2.3435263645983824,0.012662631836247752,0.10764091228096975,1.5990328637622353,0.03194544804329758,13.522802017979593
2013-01-19,0.7039097817352165,2.0411016808757587,0.2031832377769278,0.023005741831499407,3.5392501888158407,2.3910136792128966,0.012829399572007938,0.10685348769062868,1.6795884085972739,0.03162416958396571,13.37679280762349
2013-01-20,0.6922920172442805,2.0988638379586377,0.21025693857601588,0.023801367094286326,3.6604076125454186,2.4428010409234187,0.013038065670040427,0.10632913542039756,1.7554363727358884,0.03143085150970643,13.39398447662955
2013-01-21,0.6915604051437645,2.131592659251133,0.2132349114143417,0.02411773473531655,3.7214082925905014,2.4787556132501702,0.013198574136024368,0.10619243983090008,1.7997983493039142,0.03125195510123436,13.442784915021491
